order_id,customer_id,product_id,order_timestamp,order_total,quantity,payment_method,shipping_method,shipping_street,shipping_city,shipping_state,shipping_zip_code,shipping_country,order_status,discount_amount,tax_amount
75ac824c-2c55-4ef7-b4e9-573450521700,8bd88fcd-57a2-4e4e-887b-03e5e980f808,de1e994a-c5a1-4f5c-ad05-b9125ab28d4a,2025-06-03T18:05:52,222.58,2,Debit Card,Expedited,8970 April Points,"Whitneyfort,",NC,49892,USA,Delivered,1.27,16.49
92cf6021-1f33-442d-89ac-908746015028,e5508ea2-6133-434d-8b0e-8eb1ad371d9e,585abefb-d181-4f77-a500-1423faebcd19,2025-09-17T23:41:15,286.83,1,PayPal,Two‑Day,733 Grant Fork Suite 437,"Timothyside,",WY,95090,USA,Processing,18.58,21.25
713f8f8c-ec8b-4537-98ab-4778143b45e3,7aa4f052-bf51-4362-81a6-4feda7edc8d8,89e03e22-d3f4-449b-b3ba-ba8836c7d6fa,2025-05-27T09:42:23,1279.92,5,Debit Card,Two‑Day,USNS Roberts,FPO,AA,94104,USA,Pending,342.84,94.81
f6eab3a0-0153-4221-a331-0a28c550eca8,286ed390-edd9-4a1a-ba58-5b278ce3e7c3,e1721c83-ef5e-4376-a723-fb72682b163a,2025-09-13T16:36:42,86.68,5,UPI,One‑Day,19933 Elizabeth Pines Apt. 301,"Riverafort,",CT,89786,USA,Processing,8.29,6.42
c9b7c9bc-65a1-4fa9-9611-69a1ff46a6bf,bfbeac7a-efc5-4738-afb2-1e667ed17aab,4a1a81f5-ed10-4004-9f4e-713ef64e3dfc,2025-06-21T07:42:17,241.71,1,Credit Card,Two‑Day,345 Brewer Trafficway Apt. 938,"East Robertburgh,",PW,05264,USA,Returned,74.28,17.9
cf0e6d2b-315c-467a-85d8-a6ad77d0359e,bb2aa146-2999-494c-94a7-b69b1cd66b09,b7f60cdf-41dc-4c60-a5f6-0735757b6b29,2025-05-13T03:20:26,357.88,1,PayPal,One‑Day,9915 Gibson Row,"Smallberg,",PR,66589,USA,Shipped,67.76,26.51
725d4259-3c4b-4eec-a231-ee7342c2d2eb,546252e7-f43b-4052-8459-bd6ec0f63229,92a81713-b90e-444b-951c-25d54d4c5280,2025-10-17T03:15:14,247.64,1,UPI,One‑Day,9329 Wilcox Passage Suite 161,"East Thomas,",IA,01396,USA,Pending,26.15,18.34
9b11b530-fd24-4c11-bf6b-8cdf74797b61,8c9aa1e9-b3b2-4337-aa74-dbb75fa5e0aa,899ac252-c1e1-494a-b888-3058e9ad0e9b,2025-10-13T02:00:02,1680.27,4,UPI,Expedited,301 Parker Lodge Suite 145,"East Susan,",NJ,20579,USA,Delivered,366.55,124.46
53ff8461-2a1f-4b61-a65c-b9d989628f6e,1dc1e7eb-711c-4673-8535-1a69dabf984e,95492a82-b787-4f8d-b495-311eae27d432,2025-06-26T14:37:11,565.0,2,NetBanking,One‑Day,91878 Miller Port,"North Mariahaven,",ID,75566,USA,Delivered,213.31,41.85
8a89b0f0-1052-41d3-b34c-6c7358330b30,e4eb8000-ef40-4162-8f6c-e9bffe7ee362,78d9a88a-ef0b-4a4f-bc73-7d9211ab3d11,2025-07-06T17:59:34,1469.66,4,Debit Card,Standard Ground,72867 Angelica Spring Suite 064,"Lake Jefferyland,",AZ,56035,USA,Shipped,294.16,108.86
4c61845e-fa7e-4d94-85d1-fb63c194f97f,8b60c511-b816-4aeb-ac6a-7c8576876c62,d2c7bffb-6118-433b-882c-cd1e6c93a791,2025-08-31T16:17:47,467.36,4,UPI,Two‑Day,26567 Bennett Springs Apt. 512,"Ricebury,",MP,00956,USA,Pending,70.1,34.62
3bfda8a6-705f-4df5-a6fa-dca00b531932,dd1d6cd1-c11f-4bf5-b79e-f4678a2db2e6,80ff5173-23df-4cd7-8e73-1dd7c6ac1b04,2025-06-15T08:29:41,1740.83,4,PayPal,Two‑Day,2431 Lisa Manor Apt. 331,"New Arthurton,",IA,97565,USA,Shipped,93.0,128.95
4ceda164-69df-44e9-b896-41dd8570b59f,f2d2393f-8e85-440d-8f9a-eb7046707cd6,e95d2761-bc36-4c59-a134-edfc97777f10,2025-06-27T19:26:58,1127.66,3,NetBanking,Standard Ground,Unit 3959 Box 9534,DPO,AE,87036,USA,Returned,278.15,83.53
db87d29c-4cfd-4fc1-b9b0-2e2ad96e684f,7688d11f-ce47-48be-a4f4-3c62b523c0de,69a53b4f-8ff8-469d-8ec0-713dea2c7a51,2025-08-08T00:52:57,80.23,2,NetBanking,Expedited,705 Floyd Island Suite 624,"Whiteside,",NJ,32085,USA,Delivered,20.47,5.94
5efeef4f-d8dd-4bc0-b325-3aa3ec170298,d453f867-b97e-4224-891f-691217abb863,608e149e-44b9-4602-8d31-812e30c36756,2025-07-01T07:10:54,974.93,4,Debit Card,One‑Day,Unit 8826 Box 3435,DPO,AP,10864,USA,Processing,4.69,72.22
bf337a15-1e08-4f20-bdd1-51b0f64ab6ec,ea18d32c-7a9a-4ef5-811b-d1c4ffe3f366,b42a2d93-9aba-4f15-b214-90623e1a963e,2025-08-20T15:18:56,961.38,3,NetBanking,Two‑Day,39837 Molly Isle,"Susantown,",IL,25407,USA,Delivered,110.81,71.21
fb37afae-cd85-43ca-993e-638d774c0afa,d6f89f7a-c2fa-4da8-b830-8631b8f0188e,5ee68495-3400-49c3-aa11-905b51facefa,2025-06-26T18:30:24,719.06,5,PayPal,Two‑Day,546 Ferguson Knolls,"Josehaven,",FM,65680,USA,Processing,177.9,53.26
3ee82983-d557-4241-91dd-b9bf613d2de9,f186e47a-a794-4320-8cf6-e8b87fd238c3,c36b9a0a-41e0-4a89-966a-9ce7af521b94,2025-09-26T10:01:17,353.99,1,NetBanking,Expedited,320 Tran Prairie,"Phillipsborough,",MA,30650,USA,Processing,34.27,26.22
26a9e100-b509-409b-9166-58ce3b3f3800,74bd0c93-8177-4661-b7fe-032c02571851,a3422e50-9e2a-4324-8f79-a8a75f8a14bd,2025-08-27T15:37:07,734.12,2,NetBanking,Two‑Day,2522 White Plains Apt. 801,"Port Adamberg,",MP,83168,USA,Pending,61.48,54.38
31227592-3db0-4235-a61e-2555863e1f2a,d0b1e3eb-409e-4a80-86c5-d1d69ea9f508,659b0105-cb80-4288-846f-64dd5abca6e5,2025-07-02T20:36:49,292.09,2,Credit Card,Expedited,700 Smith Pines Suite 840,"Drakeburgh,",CT,13125,USA,Shipped,32.83,21.64
7ff6b824-152a-4aec-abdf-cb41b3eda8f1,c8cce2c2-a518-4418-af14-b3f6d867888b,dba3496f-fa32-4f69-90db-fad654ce26be,2025-09-17T14:08:43,438.9,1,Debit Card,One‑Day,9334 Desiree Walks Apt. 166,"Tranton,",SC,01739,USA,Pending,80.89,32.51
8b040f53-e639-49d4-87c6-8688ecf32053,2dea2d2d-086c-405f-a879-d8f890422eb7,04022b3c-5082-41a5-99b5-9f84edc3a1c3,2025-07-29T16:40:41,268.32,1,PayPal,Expedited,Unit 8033 Box 9740,DPO,AE,90210,USA,Pending,40.72,19.88
299656e2-4c9d-4907-93b2-2cecedcabf94,d5aba8ae-9112-4bc0-bd8f-95f4905f9096,e582b678-ad52-49dd-a39f-c471d9750f00,2025-10-11T19:16:52,1306.85,3,Credit Card,One‑Day,USNS Goodwin,FPO,AP,52706,USA,Delivered,202.44,96.8
735741e5-fe1a-4ba9-8896-9c5b45f8c28d,8d93e14a-5b16-4158-ba67-470c7d98302f,2f8c83e5-6e8d-4644-a01b-fbcbf0eebcce,2025-06-03T15:02:37,249.24,1,Debit Card,Two‑Day,218 Brown Mews Apt. 159,"Novakmouth,",AK,83616,USA,Pending,59.85,18.46
21ebfaa9-1a2b-469c-850f-69eec2e79a98,72e76b51-6e54-4c6d-aff8-e87e16591c89,68759545-832f-42c4-8e03-70cf8e969227,2025-08-30T21:35:23,105.93,2,NetBanking,Expedited,94311 Moore Station Apt. 655,"North Adamport,",NV,47676,USA,Returned,29.18,7.85
3e245fbf-fa69-4cd2-be23-90f3e7bbaefc,af70de70-2b69-495e-8567-1b58926bffa5,44d7df9a-238b-45b7-ab64-777c6177a771,2025-10-19T04:36:42,854.14,4,NetBanking,One‑Day,8199 Shields Bridge,"Robertland,",VA,73840,USA,Shipped,121.13,63.27
d773f98d-550c-4fe9-a54c-11d9f2e61828,dcb9075e-cdd7-4460-a140-77d39ec4ea48,6e3cdd4f-55b1-45e4-b0b2-7304545cd88d,2025-09-25T21:00:39,1378.48,5,Credit Card,Expedited,12646 Washington Club Suite 437,"South Daniel,",ME,01388,USA,Processing,285.68,102.11
d105c8d6-47c1-4017-a045-2909536d47d7,1d27c09a-5d71-4898-a497-6593c92e8c93,979c30cf-3326-4887-9058-81dfee9bf3e1,2025-06-07T21:58:28,1024.71,3,NetBanking,Standard Ground,5937 Thompson Locks,"Kellyfort,",OK,32276,USA,Processing,46.92,75.9
4d8670bd-a222-4f96-a3a1-3e207fd255ee,2775ee42-a89e-42f2-80af-bf3f3df51967,6082786f-ca00-4f58-ac52-1d13b719bb68,2025-08-04T09:53:44,177.51,1,PayPal,Standard Ground,Unit 2807 Box 3741,DPO,AA,88709,USA,Processing,42.86,13.15
fbcdbf5e-902f-4465-8b57-07209cd8758b,664d5922-a590-4d3c-ad6e-cc57a520c3d0,f73936e9-54e3-4579-80af-d193f780ef2f,2025-08-01T07:53:02,907.47,3,Credit Card,Expedited,688 Stephens Turnpike Suite 891,"Port Johnstad,",GA,85304,USA,Shipped,224.57,67.22
0649bcf6-ff69-423d-984f-c85b2697384d,6a7d5d96-4ba1-4233-9ac3-bf317b96e2d1,1db6b844-15fa-4483-b633-cc2deba900e1,2025-07-26T17:14:09,1291.77,5,Credit Card,Expedited,14388 Sean Lock,"Bartonshire,",UT,66098,USA,Processing,465.37,95.69
b5f59cb0-cf68-4878-8b70-59334cde1b6b,57d3f4dd-d963-4c72-85c8-234b1d763a66,ccd015c1-ad59-40dd-9bff-3142a5e15b55,2025-06-06T09:12:03,1313.19,3,PayPal,Two‑Day,4573 Bailey Court,"Bowenmouth,",MD,09305,USA,Delivered,26.62,97.27
6544e313-6ea0-4d13-a845-54c3a3f66c61,e212ab7c-9d36-4cb6-bcc5-7be00779250a,6df72cd3-979a-4051-b317-591a3283daa4,2025-07-22T07:46:13,232.62,1,PayPal,One‑Day,282 Castro Mountain,"Port Richard,",HI,24931,USA,Delivered,21.62,17.23
9c7eb575-637d-4cd6-98d3-148b503b4078,591196dc-1d3e-403a-9645-f0e4647dc392,9e0b7b01-7536-49ef-9873-dad95a1baf0e,2025-09-24T19:07:15,238.37,1,PayPal,Two‑Day,41918 Michael Flat,"Wilsonfort,",NC,84270,USA,Pending,80.32,17.66
a2b03c4b-7c96-4b55-af8d-8ded6c4c450b,a52fc3ec-eb4e-4281-b184-d1fc8991b01a,8e0ec033-2c59-4da8-bff9-6acfee4205ee,2025-10-19T06:14:38,101.94,1,NetBanking,Standard Ground,912 Wilson Inlet Apt. 252,"Barnesberg,",OK,50794,USA,Shipped,23.93,7.55
2ad11fe8-7d1b-495e-b1a0-449dd703262f,cbbed980-07e6-4cb0-90bd-e9001529e6f5,085eb489-4ac6-4780-b874-9f3cc2d49b56,2025-08-04T12:38:14,103.99,5,NetBanking,One‑Day,25790 Crane Oval Apt. 368,"Ortizfort,",MT,93580,USA,Shipped,28.26,7.7
dff389aa-4c36-470c-bf5e-3b8cc0582da5,4347dbca-7321-48b2-8840-405affd2f491,164484a0-d115-4fff-9cb9-1d5f593c572b,2025-10-10T06:36:04,935.94,2,UPI,Standard Ground,79788 Ashley Grove Suite 807,"South Curtis,",MP,86179,USA,Delivered,130.37,69.33
98cbaa52-47f5-4019-8843-8de259cf0b0d,fa9fc10e-52da-4681-ab1a-c76c89ecbc51,929ecc92-4a11-4e44-8aea-1b8fb43cde0a,2025-05-25T11:24:55,606.46,3,Debit Card,Two‑Day,39596 Christina Tunnel,"Port Jamie,",AR,75221,USA,Delivered,59.85,44.92
44caa5a2-a1e5-48a2-93d2-28d424655c39,73b5bad5-600b-4b35-aa0a-a7d5a0b85755,e14fe093-cb6a-40c7-a235-6dd4135508d0,2025-10-10T03:26:14,457.05,4,NetBanking,Standard Ground,60422 Dustin Islands,"Port Megan,",MO,64655,USA,Delivered,167.49,33.86
d40e53ce-52a7-4a41-84be-d4867ea5a387,93f37596-8c1c-4b05-9677-1f3648998e5f,7c3f1add-da38-4db5-90ee-b067216e9fe5,2025-10-02T04:16:44,156.72,1,UPI,Standard Ground,457 Murphy Alley Apt. 751,"Robinsonchester,",GU,28268,USA,Returned,15.58,11.61
eec71a30-dfda-45b2-a8b2-bf214d470ed6,a79313b8-17e5-4113-8626-23bee0688849,5f31273d-1519-430c-8019-83035c457e4d,2025-07-14T09:57:31,854.36,4,NetBanking,One‑Day,17012 Bryant Meadow,"Lake Regina,",FM,85697,USA,Delivered,47.17,63.29
57f479b5-b212-46ee-8210-63710260a123,dc3f42e0-fcf7-4842-9edf-3bfad12e0eb5,7a4a902f-21d6-4b0f-b1ac-040d6c1cc405,2025-06-30T02:15:28,95.4,1,UPI,One‑Day,64361 Aaron Neck,"East Brittneyhaven,",TX,58836,USA,Pending,17.43,7.07
26c0747e-bf8e-4bfa-a0c9-da72368acd40,afc2ccfc-9db7-484b-a965-d1d1eb7e2e64,16312fc6-379d-48f9-9c26-8108714011a1,2025-06-20T15:09:06,429.63,1,Debit Card,Two‑Day,11554 Patrick Via Apt. 218,"New Debramouth,",MI,95191,USA,Returned,88.9,31.82
8dab66d3-3f87-4fc2-9591-52f2a505da9c,9b8b38ae-b89f-4a92-999a-1d8699db1302,b0c30a59-f0f7-4d22-876a-8e0f48f091f0,2025-10-15T13:10:45,292.23,1,Credit Card,One‑Day,"PSC 2196, Box 5652",APO,AE,36803,USA,Pending,7.78,21.65
fca45567-0316-42d6-ba4a-58efe3837348,21c9a15d-5104-4a16-af15-ab725c70ee97,91816091-d6c6-445c-9c5e-4e786307d4d1,2025-08-11T23:27:36,426.79,2,PayPal,One‑Day,89836 Lucas Tunnel Apt. 761,"South Danielle,",CA,69744,USA,Delivered,108.22,31.61
6c6f6d2e-6a59-4043-8461-52348044beb2,a3fa4069-1519-4d38-a6fb-a71db3a9dcaa,271610c1-9db5-4283-89a3-c811895c4fde,2025-07-18T15:35:06,453.04,4,Debit Card,Expedited,1091 Jose Canyon,"Port Raymondport,",SC,93906,USA,Pending,83.12,33.56
4f2da233-0e16-4b12-9bdc-70d19cbf7b8c,bd9bc648-a876-4e85-bddf-a03aaa8430f8,b538f96c-033e-42f7-9e93-d1272cf72140,2025-07-10T03:52:41,933.62,3,NetBanking,Two‑Day,83285 Willis Track Apt. 463,"East Christopherchester,",DE,59925,USA,Pending,297.95,69.16
45a08539-6de8-470a-8e9e-9ebd55c34853,b65ad0f1-4350-4b06-9059-ea28861b4f5b,13badc91-a0a5-4de6-939f-71a2f99cea5c,2025-08-25T18:35:00,884.02,3,UPI,Expedited,75884 Nathan Summit,"Jessicaville,",WI,04348,USA,Delivered,274.66,65.48
266bf2ea-eb93-478c-a20a-f1585d2d904f,db842660-f5d8-4b91-ae60-81ac2dd0622e,e9f87970-cd98-49e2-8d88-8beb090d9655,2025-09-30T07:11:20,1189.84,5,NetBanking,One‑Day,79252 Ayala Ports Apt. 380,"Port Michellebury,",AZ,62336,USA,Delivered,122.05,88.14
53c9fe59-4f89-43b2-9847-dc53c605e58a,020a4497-74ed-4145-8d97-65c7161d5c87,9055a36f-4aa5-49d3-b35f-2f595e717fca,2025-06-20T12:51:33,995.74,3,NetBanking,One‑Day,53654 Ashley Crest Apt. 238,"South Caseymouth,",VI,37503,USA,Processing,384.37,73.76
d95874c2-6053-4c1b-a845-10a1c2492e5e,1a9c672a-4eb9-447d-ba2a-c3d9bcf2fc3b,3cf88d20-fbad-493f-87a1-ec0234879e41,2025-09-19T02:32:41,89.27,4,UPI,One‑Day,5973 Edward Lodge,"East Ambertown,",MA,00692,USA,Processing,23.78,6.61
d1e91691-a320-4116-a22d-f6a48163b6ce,915cb31b-9786-4b12-9328-172664f434d6,f6d70248-a995-4cc3-af5b-09a60ff1c51f,2025-08-27T18:23:05,2005.83,4,PayPal,Standard Ground,41038 Haynes Landing,"Villegasland,",OR,13028,USA,Delivered,73.11,148.58
5bb8b9c8-8932-49f3-9ee8-9a4c681134e2,73b0d676-3527-45c8-8534-ca08f6f24d1c,da3c45ca-43d7-4f2b-b69d-e1e34eed4124,2025-09-22T10:46:37,247.3,1,Debit Card,One‑Day,5655 Nelson Club Apt. 291,"North Frank,",NH,41661,USA,Processing,36.37,18.32
4c80d33a-ad5b-43c8-8c88-0714837217e0,2c82989f-fd9c-4bb0-91f1-6485429a4a7c,dac726b6-6786-4fb3-b3bc-9a7107f4fee5,2025-07-09T21:45:15,181.84,1,NetBanking,One‑Day,490 Mary Islands,"North Jennifer,",MI,52437,USA,Pending,69.03,13.47
15839b99-a50a-43dc-b004-e897a15b2e18,eadc9960-4242-41e2-960b-e0f495132c22,ff45f8a2-0594-424f-9332-5c31d010318a,2025-07-17T22:55:00,1026.59,3,PayPal,One‑Day,71210 Maria Forges,"East Madison,",MN,90453,USA,Returned,330.18,76.04
47a48c42-4665-4497-afe9-22aae886a011,08dec921-260c-4547-a228-0fe3722dce13,3eebc04a-9df2-472e-9e82-5aae9d3616a1,2025-09-15T01:28:40,311.86,1,PayPal,Expedited,15107 Gary Ports Suite 670,"Vegaburgh,",MI,28644,USA,Pending,21.88,23.1
e9a53368-5812-4eb2-bc13-f47ac80c2195,636cf499-5254-4ad3-809c-d83990ce82e8,51a1f5df-06ac-4010-ae08-69c1453b45fe,2025-09-18T20:18:49,1631.53,4,Credit Card,One‑Day,8701 Reyes Manor Apt. 838,"South Kimberlystad,",NJ,71872,USA,Processing,446.44,120.85
f2a32efd-ff13-4c80-8398-c3320e500785,fb8fe8c4-d8b4-4ead-9360-8edf382b5b86,ef69a980-5ad4-49ef-a36f-a890cc21cbdb,2025-10-06T18:14:31,1444.88,3,Credit Card,Two‑Day,0785 Terri Courts,"Lake John,",ND,97108,USA,Shipped,18.72,107.03
7d8d3ddd-2cf1-49cb-8f1e-1a378ac8ad93,3b8d3447-0e61-465f-971b-1b8009b7fdf7,86c5547c-051a-4039-b803-dcee9a069295,2025-07-24T04:14:42,655.15,3,NetBanking,Expedited,39559 Jade Knoll,"New Stacy,",MP,65018,USA,Processing,47.95,48.53
b45c9a54-5fa3-4531-9291-6e60f5e72daf,96053035-6545-4030-a981-fa54f121e129,52961fb3-4d40-4b28-9628-ddcd19dd3e8c,2025-09-02T12:00:15,70.35,2,Debit Card,One‑Day,325 Samantha Vista Suite 002,"Port Daniel,",NC,48327,USA,Returned,23.04,5.21
b0416f19-bbe7-4835-8e8b-f78a60ddc7f1,ba94aa66-2d7e-4a45-a099-e71f4b657bcc,f2dde1f5-b3b6-4344-b2e3-c6f00075d3d5,2025-08-02T09:41:54,209.48,2,PayPal,Standard Ground,675 Jasmine Points,"Jeffreyshire,",GU,23484,USA,Delivered,45.9,15.52
f68c62e6-e2a4-4909-a2dd-22d52afaab7b,ab86bafd-b57e-4883-9258-6d9016b6bf61,55f3ad50-e2fb-4984-bab2-7bcea39c3bd5,2025-07-29T22:33:16,1050.69,3,PayPal,Two‑Day,95939 Sharon Divide,"Juliebury,",MI,42380,USA,Delivered,48.4,77.83
a6a5f0ff-93fb-41d0-9d32-6d9cc9ea356a,29a3db6d-39bf-4a38-afe9-be90c21c3fb3,d883e3f8-cc98-43de-92de-9e5a7387928a,2025-07-18T20:44:42,680.98,3,UPI,Standard Ground,31541 Brandon Mill Suite 267,"Bellfurt,",CT,63348,USA,Processing,62.85,50.44
7b94a34d-e4aa-486d-9d17-d218fc3b0de5,f143e545-6e6b-44b9-87ef-2ba8b45a6ab3,e3c6dedb-9b79-4afa-aa3d-418da754a29f,2025-09-17T22:49:17,1029.97,4,PayPal,Standard Ground,4115 Pamela Estates,"New Shellyland,",MA,78361,USA,Delivered,198.72,76.29
0df407b8-2751-4b86-bdae-c949d700b461,166ecfe3-6d77-4595-80fa-0eb45c5f48d4,a005f5e1-a97a-4846-92ea-ef184b6797a1,2025-10-03T07:08:23,21.62,3,Credit Card,One‑Day,53368 Guerrero Hills,"North Brandon,",OK,72546,USA,Shipped,7.01,1.6
5efb336e-2f54-4033-a334-fa2a8b4bd7e7,2fc3e649-5e91-4b91-a1a6-6444e2afa629,7092d401-4367-4d58-8b6c-03c8721e5419,2025-09-05T18:47:56,590.13,2,Debit Card,Two‑Day,03241 Anthony Inlet,"Ruizview,",CO,84631,USA,Processing,64.58,43.71
d183010f-6319-429b-973e-7bb90f9ca17b,891778e8-f733-4094-ab2b-78b985c7f3be,798e175f-efb5-4207-9dec-c40bafe3af13,2025-07-04T03:40:34,393.66,1,UPI,Standard Ground,9021 Elizabeth Valley,"Arellanoshire,",IN,73062,USA,Returned,87.68,29.16
140ff589-6c62-4c2c-8aec-cec7204db9da,33b0fb53-6f75-4e8a-aee1-4f87fcffe9e3,25db5946-a091-45b4-9293-8e6eff4d0930,2025-07-01T11:15:32,1158.57,3,PayPal,One‑Day,4160 David Throughway,"Thompsonburgh,",IL,25761,USA,Processing,29.81,85.82
f6ff3521-c225-4530-952a-53459682d9ff,1b0ae22e-ecc8-47a6-99a6-f80ef08ce6c2,c926a021-19da-4262-8790-3dc5900c0af7,2025-07-15T04:57:51,127.49,2,NetBanking,Two‑Day,1168 Arnold Walks Suite 870,"Rodriguezberg,",FL,74765,USA,Processing,22.79,9.44
ebbbd763-79a7-463b-bee9-75da0c9e5550,052dfb9a-5f58-4603-a5a3-d8e944c1f1b5,4d950273-cb2c-4805-9140-3430567e642e,2025-10-08T18:27:12,1062.31,3,PayPal,Two‑Day,4679 Johnson Harbor Suite 299,"Williamsmouth,",UT,31640,USA,Pending,388.73,78.69
5fb8944d-de00-48aa-8439-6fc0c26e2706,ca9f1d59-83e8-4700-8e63-813ed22e3226,b5a6571c-4fa5-435e-90cc-460428b26b1b,2025-06-17T23:23:07,1992.78,4,UPI,Two‑Day,132 Mccann Mills Suite 469,"East Scottchester,",WA,64000,USA,Pending,81.35,147.61
5e4c4fd1-4623-43a9-b2f8-dbabb462e3e8,659e0258-814f-4657-b6d7-0561d2d14ef5,ae61716a-1fb6-41ae-ac4e-8cbba2aa378c,2025-08-01T11:24:04,43.09,4,PayPal,Two‑Day,902 Nancy Flats,"East Antonioton,",PW,47736,USA,Returned,7.66,3.19
39a0f145-a5ba-4050-b8aa-76dfdb6ba39b,a6ce6d7a-44e2-494b-b4ec-5264ad7d6f81,dd58631b-0522-46b9-8366-663668d576b8,2025-05-26T04:52:26,1278.08,4,Debit Card,One‑Day,9727 Cooper Villages Suite 140,"Williamsshire,",WI,28592,USA,Pending,464.99,94.67
4082fcda-7580-44e9-9945-0186da018d29,ad5cba24-4d59-416b-b779-857f37dc8c78,65abc9ff-9fa4-4627-9306-08be8548867b,2025-10-29T21:20:47,1987.96,5,NetBanking,Expedited,2290 Johnny Valley,"Jenniferview,",NE,49846,USA,Pending,372.8,147.26
a7f77451-42da-4609-86e1-ee40dc8ab6a7,a6c681b0-e472-4be5-b3c2-944ab60a3dcc,846d5a3b-2661-4426-b038-5dd74c7d9313,2025-07-23T10:44:28,1787.99,4,Credit Card,Expedited,589 Evans Coves,"Brownview,",SC,43117,USA,Pending,165.05,132.44
fea82e3a-b544-41cb-9541-0a9d090aaa93,57d9cbb0-309e-47ba-90e6-56e592715f6e,afb28b3d-38ec-4b4d-b69f-5eabb9ff2c29,2025-05-24T00:53:32,143.27,1,Debit Card,Expedited,652 Diana Hill,"Rebeccafurt,",MS,97065,USA,Delivered,23.0,10.61
f269921c-2edd-4141-a9a1-c6d5c34e9baf,a7890770-55ec-424a-a64b-9b37ae01a122,392c04da-5af3-4a5a-b8e5-9b2716dc5a6e,2025-09-17T09:47:43,582.85,4,NetBanking,One‑Day,584 Mary Wells Apt. 417,"Lake Jonathan,",AS,73774,USA,Returned,214.92,43.17
69c165ae-4c61-4ae8-87a3-7f1061b512ed,26996aab-daaf-4529-9eef-f82a0dd70158,57b936b0-3346-4332-be0a-824e232a5e82,2025-10-14T01:14:09,769.36,2,UPI,One‑Day,5549 Ford Crest Suite 099,"South Pamelahaven,",DE,89721,USA,Shipped,174.19,56.99
a22c3d4f-6f07-460f-9d4e-8b5d2120bfba,f71fb9a6-6dd4-4c96-a744-cb9e6dedcba5,09a85dc5-0131-4f3b-a221-06707a36e788,2025-07-30T12:22:39,350.02,1,Debit Card,Two‑Day,52175 Lawrence Centers Apt. 743,"New Kathy,",NM,12040,USA,Pending,22.6,25.93
f2ce7eeb-4c56-4b8f-8bb4-32b3d2e76deb,85319f0f-ba53-4122-b4b7-96204a73b0bf,6f04af36-567c-4d44-862c-92fd98abb2e7,2025-07-13T19:29:09,628.51,3,Credit Card,One‑Day,58300 Jeremy Wells Suite 421,"Gordonport,",GA,09058,USA,Shipped,241.58,46.56
b60b4f87-5dd8-4ffc-9f87-8b322b429596,600c9c71-0990-4647-8ac8-d87ea689d07f,c5709e30-417b-4634-a3ec-152ce0653245,2025-10-12T04:57:12,748.2,2,UPI,Standard Ground,7532 Smith Fork,"East Jessica,",OR,66644,USA,Processing,275.74,55.42
b1f81ad9-349b-4089-a733-5670b3ada2ba,4d15f7d8-0261-487a-a15c-159aaf8ca888,a9987bdf-19d9-40b5-a962-d9966bbe3b5a,2025-07-08T22:12:36,2582.93,5,Debit Card,Expedited,010 Hannah Mall,"Jamesside,",KS,62681,USA,Returned,36.85,191.33
33a0daa7-f91e-4fcd-85ec-e729d4dd1b56,4b9c22f4-68e5-48cd-b414-6e4a5ba0c3e0,7f111a36-8c52-4271-8a16-7e18290e3e89,2025-06-14T09:22:04,64.83,2,NetBanking,Expedited,1891 Wilson Coves,"Gonzalezborough,",WI,34972,USA,Processing,17.89,4.8
c78f07cf-170f-487b-b30e-e4fe262e5559,b93c4b0b-b93b-470c-9336-5c0c82ff1f2e,a4f34185-4182-4509-a79f-9f3d19ee2c3b,2025-08-28T21:25:13,960.47,3,Credit Card,Two‑Day,"PSC 7530, Box 0119",APO,AP,65264,USA,Processing,275.61,71.15
9f2ebefc-f480-491e-b00e-0efce4ffc31a,17cba85d-bbaa-474f-a0e3-c5ce44afecb7,2ed087d4-57bc-4d3a-90a1-7fe85f642a53,2025-05-26T12:14:19,447.45,2,Credit Card,Expedited,7012 Melissa Lake Suite 611,"North Melissaburgh,",MA,47362,USA,Pending,130.51,33.14
9c81fc46-5bcd-436c-8777-4fae613758c3,e1446b45-af39-4a9d-9cd1-c4130760801f,e44a913a-f933-49fa-ba2e-eeb3d6aa5382,2025-07-07T00:49:44,1191.57,3,Credit Card,Expedited,4676 Daniel Square Apt. 216,"Phammouth,",HI,80628,USA,Shipped,84.81,88.26
62874624-a433-4510-ad21-b4cca9e8f0d8,8eefa5dd-d391-4dcf-96ca-de2c260e37cc,0df80b89-9ce7-4ed1-bcdf-e961e45e2ad0,2025-05-27T05:35:19,63.93,1,Credit Card,One‑Day,67014 Smith Ways Apt. 588,"South Dorothybury,",NJ,45819,USA,Delivered,8.56,4.74
60ee64ba-a4b0-418e-8ced-470739034b65,142e3df0-3c28-45dc-912d-aea8673d2920,92b26acd-cd1f-45a3-b1b6-5ca175873920,2025-08-11T00:00:11,811.86,3,Debit Card,Standard Ground,772 Karen Islands,"West Tara,",AR,66945,USA,Returned,25.43,60.14
57423882-f34a-4949-b4ca-0ad7abe5be96,d10bf4dc-0de4-4af4-9347-94cc5d04032d,54fc286f-7457-4d47-9825-301039112943,2025-05-16T23:24:41,533.67,3,UPI,One‑Day,5170 Richard Camp Apt. 199,"Pamelaside,",IL,86300,USA,Delivered,201.05,39.53
